modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
10870	ENSG00000214517	ENSG00000214517	101.8364445	0.094715896	0.096184528	0.984731094	0.324756175	0.51088366
10872	ENSG00000165434	ENSG00000165434	90.21744412	-0.085610484	0.136766236	-0.625962132	0.53133978	0.697691327
10880	ENSG00000162139	ENSG00000162139	156.8886222	-0.221841437	0.083669231	-2.651410028	0.008015647	0.046328388
10901	ENSG00000149260	ENSG00000149260	164.0175233	0.189398998	0.195029319	0.971130901	0.331483098	0.517261527
10929	ENSG00000171204	ENSG00000171204	53.97311606	-0.167037229	0.142556317	-1.171728006	0.241306275	0.420311272
10936	ENSG00000074266	ENSG00000074266	131.1686484	0.0312177	0.103026049	0.303007829	0.761883895	0.860939731
10963	ENSG00000166004	ENSG00000166004	189.4973435	0.111142539	0.097179108	1.143687581	0.252753226	0.434002882
10969	ENSG00000110218	ENSG00000110218	112.6028277	-0.012281848	0.106330405	-0.115506456	0.908043704	0.950453318
10982	ENSG00000263465	ENSG00000263465	302.5828619	-0.035827684	0.110104242	-0.325397851	0.744879982	0.850505931
10983	ENSG00000149218	ENSG00000149218	214.3846337	0.281337659	0.136071421	2.067573465	0.038680149	0.127875095
10984	ENSG00000149212	ENSG00000149212	1435.608706	0.29814071	0.123061643	2.422694051	0.015405895	0.070198335
10989	ENSG00000149231	ENSG00000149231	150.6525891	-0.223138323	0.112001706	-1.992276104	0.046340772	0.142842085
11000	ENSG00000110330	ENSG00000110330	437.3614444	0.145359667	0.073260896	1.984137153	0.047240552	0.144662655
11013	ENSG00000170962	ENSG00000170962	31.40130379	-0.334081252	0.27484308	-1.215534524	0.22416229	0.399875814
11030	ENSG00000110660	ENSG00000110660	20.13758214	-0.380217241	0.22062025	-1.723401369	0.084815968	0.212784392
11043	ENSG00000137714	ENSG00000137714	86.68871373	-0.033882794	0.130383454	-0.25987035	0.794963783	0.880272669
11071	ENSG00000150787	ENSG00000150787	32.23140212	-0.18100159	0.147077329	-1.230655945	0.218451571	0.394003786
11072	ENSG00000188771	ENSG00000188771	14.74845402	-0.137101384	0.242678491	-0.564950704	0.572107294	NA
11080	ENSG00000048028	ENSG00000048028	180.7606351	-0.364077575	0.100018819	-3.640090717	0.000272542	0.0067311
11127	ENSG00000149582	ENSG00000149582	29.62151025	-0.605406712	0.188850927	-3.205738636	0.001347163	0.015981077
11132	ENSG00000110367	ENSG00000110367	1806.863335	0.060632859	0.051753758	1.17156438	0.241371996	0.420318351
11139	ENSG00000196655	ENSG00000196655	88.92454346	-0.192017545	0.11717238	-1.638761161	0.101263011	0.240009668
11143	ENSG00000256269	ENSG00000256269	151.6769164	0.586066012	0.196759323	2.978593347	0.002895748	0.025105026
11164	ENSG00000196914	ENSG00000196914	758.4685791	0.459532396	0.205404173	2.237210616	0.025272578	0.09706123
11166	ENSG00000154114	ENSG00000154114	186.187691	0.264592331	0.137447116	1.925048248	0.054223322	0.158293861
11167	ENSG00000109927	ENSG00000109927	20.07763902	-0.241633055	0.307163731	-0.786658811	0.431481622	0.610188614
11214	ENSG00000149548	ENSG00000149548	42.12922214	0.397925713	0.2028663	1.96151708	0.049818735	0.149672641
11216	ENSG00000150433	ENSG00000150433	77.68226462	-0.130359539	0.120194083	-1.084575348	0.278109779	0.463161717
11232	ENSG00000197798	ENSG00000197798	90.37409546	-0.077917515	0.101367899	-0.768660647	0.442094792	0.620198852
11252	ENSG00000196323	ENSG00000196323	664.5100737	-0.00011743	0.077643107	-0.001512432	0.998793255	0.999366124
11264	ENSG00000151498	ENSG00000151498	167.5445667	-0.129748748	0.083735099	-1.54951448	0.121258093	0.271233602
11274	ENSG00000171840	ENSG00000171840	169.2820989	0.552384801	0.168813265	3.272164667	0.001067274	0.014050249
11275	ENSG00000060237	ENSG00000060237	6112.012624	0.420615793	0.166372232	2.528161023	0.011466175	0.058227367
11322	ENSG00000111639	ENSG00000111639	48.01928175	0.241018344	0.152298124	1.582543085	0.113525645	0.259718544
11335	ENSG00000159335	ENSG00000159335	465.8117645	1.019452677	0.209542772	4.865129286	1.14E-06	0.00032797
11348	ENSG00000111678	ENSG00000111678	10.12696107	-0.47681093	0.298023733	-1.599909259	0.109618715	NA
11368	ENSG00000173262	ENSG00000173262	10.30746376	0.647516146	0.423532845	1.528845173	0.126302831	NA
11370	ENSG00000065970	ENSG00000065970	355.1889597	0.216172162	0.087390263	2.473641291	0.013374391	0.063992404
11407	ENSG00000255819	ENSG00000255819	11.3991464	-1.088630381	0.359460991	-3.028507703	0.002457648	NA
11408	ENSG00000183542	ENSG00000183542	7.612448125	-0.832216601	0.485257518	-1.714999915	0.086345243	NA
11416	ENSG00000060138	ENSG00000060138	11685.57304	0.795074493	0.266953777	2.978322698	0.002898307	0.02510869
11426	ENSG00000212127	ENSG00000212127	17.93888114	-0.187530483	0.270411026	-0.693501614	0.487994813	0.659559615
11431	ENSG00000226761	ENSG00000226761	8.900617287	-0.320577833	0.372911366	-0.859662275	0.389975236	NA
11444	ENSG00000165714	ENSG00000165714	189.9980331	0.038849339	0.077538392	0.501033595	0.61634748	0.7615114
11453	ENSG00000013583	ENSG00000013583	144.0209628	0.455168243	0.187214717	2.431263146	0.015046282	0.069250813
11462	ENSG00000246705	ENSG00000246705	48.81285732	0.238978067	0.16306629	1.465527106	0.142777163	0.300051542
11474	ENSG00000023734	ENSG00000023734	242.4180377	0.065208839	0.085867943	0.759408418	0.447608279	0.624950467
11495	ENSG00000004700	ENSG00000004700	151.9947257	-0.015533889	0.090206401	-0.172203841	0.863277278	0.923244141
11496	ENSG00000111711	ENSG00000111711	96.18996137	0.011031289	0.117699302	0.093724341	0.925328134	0.960119819
11502	ENSG00000111726	ENSG00000111726	83.57250964	0.328431026	0.149005804	2.204149211	0.027513852	0.102748681
11518	ENSG00000111790	ENSG00000111790	399.4561142	0.203503366	0.098638063	2.063132213	0.039100068	0.128678245
11527	ENSG00000061794	ENSG00000061794	71.82312754	-0.234953989	0.140040879	-1.67775289	0.09339535	0.226921495
11537	ENSG00000110888	ENSG00000110888	219.9683977	0.097436772	0.119594449	0.814726541	0.415228857	0.595441626
11583	ENSG00000005175	ENSG00000005175	162.7971705	-0.052775869	0.099622583	-0.529758087	0.596279669	0.747328347
11586	ENSG00000211584	ENSG00000211584	509.6352817	0.545095266	0.196612082	2.772440327	0.005563772	0.036787234
11611	ENSG00000134285	ENSG00000134285	111.8755553	-0.128881851	0.106474876	-1.210443783	0.22610865	0.401955737
11621	ENSG00000139636	ENSG00000139636	321.7520657	-0.175352935	0.075306328	-2.328528562	0.019884054	0.082863149
11626	ENSG00000135451	ENSG00000135451	11.47974061	0.124910337	0.401131653	0.311394865	0.755500457	NA
11644	ENSG00000066117	ENSG00000066117	261.0927687	-0.152041849	0.071039691	-2.140238044	0.032335534	0.1135943
11646	ENSG00000178449	ENSG00000178449	44.57337771	-0.149071479	0.155914007	-0.956113452	0.339014919	0.524804663
11647	ENSG00000139624	ENSG00000139624	306.4820636	-0.001945544	0.061968262	-0.031395812	0.974953881	0.987129259
11654	ENSG00000185432	ENSG00000185432	408.182941	0.273543253	0.090443187	3.024476044	0.002490642	0.022857133
11658	ENSG00000110925	ENSG00000110925	190.2935339	0.007210691	0.077328384	0.093247664	0.925706809	0.96025847
11665	ENSG00000139629	ENSG00000139629	163.0122958	0.232195377	0.126024108	1.84246793	0.065406733	0.179027138
11668	ENSG00000261308	ENSG00000261308	42.31874256	-0.401893635	0.171799147	-2.339322648	0.019318741	0.08144086
11693	ENSG00000167768	ENSG00000167768	950.5987986	1.063164253	0.334597624	3.177441135	0.001485808	0.016829174
11698	ENSG00000185640	ENSG00000185640	5.43337135	1.369995685	0.625177757	2.191369847	0.028425039	NA
11708	ENSG00000139651	ENSG00000139651	295.3942941	-0.100444455	0.063540859	-1.580785295	0.113927138	0.260315367
11714	ENSG00000139637	ENSG00000139637	75.31689243	0.172382434	0.131548965	1.310405096	0.190058831	0.360783402
11720	ENSG00000197111	ENSG00000197111	801.4472555	0.189086125	0.098603495	1.917641209	0.055156521	0.160078155
11722	ENSG00000139546	ENSG00000139546	56.75415219	0.008608722	0.140078731	0.061456309	0.950995809	0.974963009
11738	ENSG00000123415	ENSG00000123415	129.7107719	0.212791403	0.103094574	2.064040751	0.039013853	0.128642989
11741	ENSG00000123405	ENSG00000123405	2645.23679	0.457206593	0.153244259	2.983515317	0.002849578	0.024851362
11792	ENSG00000170515	ENSG00000170515	147.0783984	0.319453791	0.148101786	2.156988109	0.031006591	0.110358306
11797	ENSG00000092841	ENSG00000092841	440.0106777	0.339640839	0.106639652	3.184939492	0.001447843	0.016607744
11803	ENSG00000135469	ENSG00000135469	22.05966334	-0.363720449	0.21385867	-1.700751475	0.088989665	0.219515217
11817	ENSG00000110955	ENSG00000110955	1257.483548	0.339485585	0.080530331	4.215623852	2.49E-05	0.001718826
11818	ENSG00000110958	ENSG00000110958	804.9014162	0.030493283	0.06541443	0.466155296	0.641104345	0.779675554
11875	ENSG00000174206	ENSG00000174206	66.75120584	-0.150383643	0.149784701	-1.003998686	0.315379247	0.502180472
11903	ENSG00000111605	ENSG00000111605	627.4074974	-0.027814862	0.066767835	-0.416590742	0.676977782	0.804980515
11924	ENSG00000121749	ENSG00000121749	269.7983757	-0.136615589	0.086419587	-1.580840567	0.113914496	0.260315367
11930	ENSG00000173401	ENSG00000173401	6.245863592	0.070539396	0.426597055	0.165353688	0.868665603	NA
11952	ENSG00000133773	ENSG00000133773	46.10125153	-0.24964047	0.170913333	-1.46062607	0.144118088	0.301790567
11968	ENSG00000139323	ENSG00000139323	197.6155214	0.275994035	0.108853643	2.535459801	0.011229982	0.057548906
11981	ENSG00000173598	ENSG00000173598	788.1457525	0.622664938	0.18763023	3.318574711	0.000904781	0.012842677
11989	ENSG00000184752	ENSG00000184752	57.3375542	0.031335139	0.149946536	0.208975412	0.834467433	0.906654265
12024	ENSG00000111666	ENSG00000111666	414.0650345	0.413030312	0.146381853	2.821595056	0.004778547	0.033518259
12039	ENSG00000204954	ENSG00000204954	31.28562225	-0.308914954	0.214081761	-1.442976513	0.149027088	0.308335523
12043	ENSG00000120837	ENSG00000120837	58.79931605	-0.258034622	0.156011171	-1.653949651	0.098137743	0.234684156
12055	ENSG00000166046	ENSG00000166046	1760.606439	0.358742579	0.117048024	3.064917854	0.002177298	0.021218781
12063	ENSG00000136045	ENSG00000136045	133.4409381	-0.104632865	0.111571914	-0.937806485	0.348343868	0.534018576
12064	ENSG00000110851	ENSG00000110851	202.8211021	-0.057193815	0.070117873	-0.815680972	0.414682625	0.595093864
12070	ENSG00000136003	ENSG00000136003	408.7391956	0.134686317	0.082576606	1.631046884	0.102880427	0.242474399
12083	ENSG00000110906	ENSG00000110906	284.9518083	0.014226548	0.069813639	0.203778926	0.838526262	0.909047836
12084	ENSG00000151148	ENSG00000151148	552.3018507	0.095303496	0.060735524	1.569155753	0.116611651	0.26439471
12121	ENSG00000173064	ENSG00000173064	1256.113568	0.126273666	0.090134068	1.400953812	0.161227886	0.32452281
12136	ENSG00000151176	ENSG00000151176	254.4084611	0.326097629	0.138159058	2.360305824	0.018259875	0.078372066
12138	ENSG00000139410	ENSG00000139410	16.48135771	0.085876109	0.312721479	0.274608924	0.783616709	NA
12145	ENSG00000111412	ENSG00000111412	254.5628713	-0.075443621	0.078832981	-0.95700581	0.338564322	0.524391648
12149	ENSG00000088992	ENSG00000088992	918.0471458	0.555903658	0.213313152	2.606044928	0.009159445	0.050317024
12158	ENSG00000111707	ENSG00000111707	469.6396285	0.171888493	0.070782778	2.428394271	0.015165846	0.069508651
12163	ENSG00000111725	ENSG00000111725	202.1613289	0.08095163	0.081231263	0.996557568	0.318979311	0.505652748
12180	ENSG00000022840	ENSG00000022840	7269.15313	0.736398869	0.252120123	2.920825442	0.003491054	0.028174624
12181	ENSG00000167272	ENSG00000167272	69.42827348	-0.162304442	0.126358774	-1.284473063	0.198976483	0.37088434
12186	ENSG00000157837	ENSG00000157837	376.2038535	0.085376405	0.067404105	1.26663511	0.205285792	0.378622493
12188	ENSG00000157895	ENSG00000157895	69.5724577	-0.060421836	0.124142155	-0.486714897	0.626460387	0.769075638
12196	ENSG00000276045	ENSG00000276045	384.3214298	-0.173689014	0.072584774	-2.39291252	0.016715226	0.073901541
12225	ENSG00000111325	ENSG00000111325	16.46065256	0.122942743	0.259291535	0.474148695	0.635393876	NA
12226	ENSG00000182196	ENSG00000182196	2.668743059	0.270575973	0.5061789	0.534546132	0.592963741	NA
12238	ENSG00000111361	ENSG00000111361	186.04621	-0.207393518	0.088994175	-2.33041677	0.019784134	0.082681224
12239	ENSG00000111358	ENSG00000111358	50.2557305	-0.200226294	0.135699073	-1.475517038	0.140073591	0.296276563
12240	ENSG00000168778	ENSG00000168778	20.4601912	-0.177387673	0.278532043	-0.636866306	0.524211932	0.691343445
12284	ENSG00000196387	ENSG00000196387	93.80470838	-0.214278637	0.115455818	-1.855936239	0.063462647	0.175462577
12302	ENSG00000150456	ENSG00000150456	17.48415242	0.02492408	0.268244886	0.092915395	0.925970775	0.960447541
12306	ENSG00000165480	ENSG00000165480	25.51307373	0.513923995	0.262768436	1.955805662	0.050488052	0.151296848
12310	ENSG00000102678	ENSG00000102678	4.797201976	-0.746169192	0.457331575	-1.631571563	0.102769773	NA
12330	ENSG00000132964	ENSG00000132964	137.9689917	0.03061961	0.106720148	0.286914985	0.774177416	0.868193632
12333	ENSG00000152484	ENSG00000152484	363.3480881	0.258837628	0.16969852	1.525279228	0.127189467	0.279745438
12339	ENSG00000186184	ENSG00000186184	541.1823503	0.504395752	0.14549115	3.466848338	0.000526599	0.00964892
12404	ENSG00000102760	ENSG00000102760	252.8752152	0.217158722	0.148474234	1.462602067	0.143576297	0.301085079
12453	ENSG00000123179	ENSG00000123179	50.62319013	0.132578361	0.169013507	0.78442465	0.432790979	0.61159884
12487	ENSG00000139734	ENSG00000139734	11.10439287	0.784627468	0.418586626	1.874468556	0.060865872	NA
12527	ENSG00000125257	ENSG00000125257	255.6043331	0.329273019	0.165335702	1.99154214	0.046421317	0.142938948
12591	ENSG00000139842	ENSG00000139842	687.9606485	0.16208216	0.081912003	1.978735154	0.047845833	0.14604755
12595	ENSG00000150401	ENSG00000150401	131.4689878	-0.055148095	0.093959893	-0.586932286	0.557249185	0.716942849
12597	ENSG00000198176	ENSG00000198176	541.6810381	0.732369009	0.181285303	4.039869743	5.35E-05	0.002710006
12626	ENSG00000100814	ENSG00000100814	44.96773366	-0.125081524	0.157417393	-0.794585162	0.426854852	0.606076263
12633	ENSG00000198805	ENSG00000198805	155.7594247	0.200368067	0.112625686	1.7790619	0.075229614	0.196622264
12664	ENSG00000129472	ENSG00000129472	562.7760094	0.644478039	0.230757052	2.792885561	0.005224017	0.035622705
12718	ENSG00000100897	ENSG00000100897	489.2173216	0.317585703	0.100498981	3.160088773	0.001577211	0.017442794
12769	ENSG00000203546	ENSG00000203546	3.609206534	0.014685545	0.586709045	0.025030372	0.980030738	NA
12770	ENSG00000129480	ENSG00000129480	24.96852815	-0.190279263	0.195159422	-0.974993986	0.329563243	0.515754191
12780	ENSG00000165410	ENSG00000165410	32.40337077	-0.673673321	0.206696607	-3.259237436	0.001117121	0.014454945
12782	ENSG00000100883	ENSG00000100883	197.8937703	-0.127068085	0.084728629	-1.499706614	0.133690417	0.288273026
12786	ENSG00000258790	ENSG00000258790	0.32184916	-1.338346324	1.475585804	-0.906993223	0.364410381	NA
12791	ENSG00000100916	ENSG00000100916	11.30299653	-0.273242721	0.330086566	-0.827791098	0.407788817	NA
12811	ENSG00000179476	ENSG00000179476	28.44993872	-0.169150521	0.191693359	-0.882401572	0.377559686	0.561704843
12824	ENSG00000165506	ENSG00000165506	71.01415413	-0.266229995	0.16781717	-1.586428817	0.112642068	0.258334012
12849	ENSG00000087301	ENSG00000087301	88.9474098	0.038844889	0.127678949	0.304238791	0.760945974	0.860347328
12854	ENSG00000100522	ENSG00000100522	34.61031076	0.090466235	0.164627825	0.549519713	0.58264884	0.736355469
12867	ENSG00000131981	ENSG00000131981	728.4286985	0.777538182	0.226911936	3.426607672	0.000611171	0.010546476
12898	ENSG00000100614	ENSG00000100614	1713.160457	0.414954582	0.142320224	2.915640311	0.003549595	0.028348529
12903	ENSG00000020426	ENSG00000020426	29.39066024	-0.336110058	0.21524983	-1.561488145	0.118408619	0.267131564
12916	ENSG00000140006	ENSG00000140006	37.16670193	-0.050983432	0.171224353	-0.297758066	0.765887822	0.863621518
12927	ENSG00000070182	ENSG00000070182	1830.849949	0.79490455	0.269793624	2.946342984	0.003215556	0.026753064
12930	ENSG00000176153	ENSG00000176153	97.83911039	0.084977917	0.115049081	0.738623176	0.460135847	0.636619633
12941	ENSG00000100558	ENSG00000100558	125.2494737	0.77097209	0.233378359	3.303528623	0.000954762	0.013222489
12944	ENSG00000100564	ENSG00000100564	45.86190121	-0.33448924	0.158585309	-2.109206974	0.03492672	0.119267097
12946	ENSG00000100568	ENSG00000100568	175.8051032	0.221203858	0.113062325	1.956477174	0.050408969	0.151098378
12962	ENSG00000100650	ENSG00000100650	1293.809108	-0.114010792	0.050954752	-2.237490836	0.025254278	0.09706123
12976	ENSG00000182732	ENSG00000182732	54.27465402	0.419708965	0.238904455	1.756806774	0.07895075	0.20288776
12990	ENSG00000119661	ENSG00000119661	22.32412162	-0.49029767	0.226168387	-2.167843512	0.030170595	0.108155264
12997	ENSG00000119723	ENSG00000119723	25.39230978	-0.140180412	0.230662578	-0.607729321	0.543367013	0.706728995
12998	ENSG00000187097	ENSG00000187097	118.9470726	0.204851726	0.145399582	1.408887995	0.15886829	0.321455355
12999	ENSG00000119636	ENSG00000119636	79.45516417	0.598380868	0.233612643	2.5614233	0.010424426	0.054881123
13008	ENSG00000119681	ENSG00000119681	108.2663055	0.220745169	0.149818794	1.473414406	0.140639328	0.29715384
13015	ENSG00000119630	ENSG00000119630	22.11222868	1.891057393	0.513661124	3.681527185	0.000231841	0.006188982
13021	ENSG00000170348	ENSG00000170348	620.8216834	-0.080314952	0.061603963	-1.303730283	0.19232556	0.363384649
13024	ENSG00000156127	ENSG00000156127	65.77044953	0.000203682	0.142216266	0.001432198	0.998857272	0.999366124
13027	ENSG00000133935	ENSG00000133935	65.99411992	-0.060345283	0.129708595	-0.46523735	0.641761495	0.780201461
13028	ENSG00000119650	ENSG00000119650	26.24354395	-0.238029884	0.213068263	-1.117153161	0.263928844	0.446181692
13030	ENSG00000089916	ENSG00000089916	813.3276313	0.033512666	0.043748475	0.766030489	0.443658161	0.622052025
13042	ENSG00000100577	ENSG00000100577	86.27973934	-0.079752669	0.119894271	-0.665191656	0.505927917	0.67516451
13055	ENSG00000021645	ENSG00000021645	16.02998628	0.599259698	0.467723574	1.281226201	0.200114226	NA
13100	ENSG00000170270	ENSG00000170270	14.07992774	0.021713082	0.290694025	0.074693939	0.94045823	NA
13112	ENSG00000165949	ENSG00000165949	115.0830479	2.704929104	0.534400125	5.061617646	4.16E-07	0.000198765
13129	ENSG00000182512	ENSG00000182512	1240.926624	0.983503047	0.255870495	3.843753254	0.000121167	0.004290474
13141	ENSG00000100749	ENSG00000100749	101.0119508	0.192060933	0.162740136	1.180169427	0.237932836	0.416651149
13153	ENSG00000197119	ENSG00000197119	200.0138758	-0.101097564	0.162071927	-0.623782081	0.532770709	0.699070249
13169	ENSG00000156381	ENSG00000156381	236.547317	0.602241619	0.240677867	2.502272542	0.012339889	0.060860969
13177	ENSG00000075413	ENSG00000075413	1185.980125	0.254877292	0.085158874	2.992962219	0.002762839	0.024425037
13182	ENSG00000256053	ENSG00000256053	40.36440085	-0.20579777	0.175422464	-1.173155167	0.240733587	0.419703997
13203	ENSG00000170779	ENSG00000170779	72.26227703	-0.164248247	0.156713393	-1.048080473	0.294601532	0.481286216
13261	ENSG00000261794	ENSG00000261794	19.89000716	-0.326679561	0.248389308	-1.315191715	0.188445479	0.358937953
13322	ENSG00000137812	ENSG00000137812	33.22691213	0.056850821	0.211973419	0.268197876	0.78854701	0.875929211
13328	ENSG00000166140	ENSG00000166140	108.6551114	-0.134972767	0.109482001	-1.232830654	0.217638952	0.392960148
13330	ENSG00000166145	ENSG00000166145	123.5215205	0.279001524	0.153022885	1.823266654	0.068263014	0.184059632
13337	ENSG00000187446	ENSG00000187446	754.4447502	0.454514021	0.105875282	4.292919125	1.76E-05	0.001491399
13339	ENSG00000137804	ENSG00000137804	53.50327682	0.824446827	0.271716094	3.034221547	0.002411573	0.022535971
13349	ENSG00000168970	ENSG00000168970	54.7599582	-0.469660649	0.137930245	-3.405059204	0.000661497	0.010861117
13350	ENSG00000243708	ENSG00000243708	2.970696627	-0.235189835	0.516658159	-0.455213628	0.648955557	NA
13359	ENSG00000258461	ENSG00000258461	14.96503716	-0.030814645	0.246075657	-0.12522427	0.900346004	NA
13369	ENSG00000166947	ENSG00000166947	1186.454273	0.984276674	0.257360858	3.824500289	0.000131038	0.004571151
13371	ENSG00000166946	ENSG00000166946	825.5712136	0.416476528	0.112033935	3.717414089	0.000201272	0.005676477
13388	ENSG00000140264	ENSG00000140264	318.6719617	0.31866871	0.148908677	2.140027809	0.032352519	0.1135943
13393	ENSG00000171877	ENSG00000171877	19.41920777	-0.155564759	0.241385587	-0.644465815	0.519273419	0.687325947
13421	ENSG00000128951	ENSG00000128951	68.84476581	-0.071964285	0.144239178	-0.49892329	0.617833426	0.762672741
13449	ENSG00000166477	ENSG00000166477	96.71282693	-0.203623228	0.117497931	-1.73299416	0.083096707	0.209947321
13501	ENSG00000140416	ENSG00000140416	113.6654893	-0.015562767	0.129556151	-0.120123723	0.90438514	0.948461452
13509	ENSG00000103657	ENSG00000103657	1965.460243	0.073756474	0.06021951	1.224793658	0.220652975	0.395848676
13513	ENSG00000157734	ENSG00000157734	138.4410991	0.017801203	0.148077181	0.120215709	0.904312274	0.948461452
13514	ENSG00000166794	ENSG00000166794	106.8329676	-0.054353206	0.092199422	-0.589517857	0.555513937	0.715606163
13533	ENSG00000166855	ENSG00000166855	288.4218004	0.128893568	0.06660185	1.935285089	0.052955321	0.156064867
13542	ENSG00000174485	ENSG00000174485	948.0201674	0.127012588	0.108746647	1.167967853	0.242819732	0.42171499
13546	ENSG00000075131	ENSG00000075131	15.25138546	0.085242358	0.234603793	0.363346035	0.716346409	NA
13613	ENSG00000138629	ENSG00000138629	374.2317393	0.378544983	0.132897269	2.848403035	0.004393924	0.032040811
13615	ENSG00000179335	ENSG00000179335	1286.603245	0.232588709	0.071631007	3.247039504	0.001166122	0.014852579
13625	ENSG00000178761	ENSG00000178761	87.35416278	-0.210967032	0.113450421	-1.859552664	0.062948842	0.174699382
13626	ENSG00000178741	ENSG00000178741	114.6556934	0.091031112	0.101061292	0.900751515	0.367720452	0.552873978
13658	ENSG00000136425	ENSG00000136425	6.561980303	-0.598767926	0.402088735	-1.489143747	0.13644952	NA
13661	ENSG00000140403	ENSG00000140403	269.8061809	0.535680711	0.17592197	3.044990398	0.002326877	0.022078104
13682	ENSG00000103876	ENSG00000103876	69.87246125	0.464089462	0.161376902	2.875810951	0.00402991	0.030606816
13715	ENSG00000176371	ENSG00000176371	32.93074446	-0.18679583	0.154255334	-1.210952163	0.225913739	0.401757313
13764	ENSG00000197299	ENSG00000197299	43.73657641	-0.135255237	0.16765953	-0.80672561	0.419824586	0.600128627
13765	ENSG00000140564	ENSG00000140564	3115.822843	0.514835841	0.167130351	3.080444921	0.002066916	0.020487896
13769	ENSG00000140553	ENSG00000140553	261.1352154	0.144678611	0.083848454	1.725477369	0.084441479	0.212068794
13770	ENSG00000166965	ENSG00000166965	117.5236349	-0.000679703	0.170897721	-0.003977247	0.996826624	0.998610464
13798	ENSG00000131871	ENSG00000131871	88.80819255	-0.137890801	0.123207696	-1.119173609	0.263066082	0.445171277
13810	ENSG00000103148	ENSG00000103148	2291.869775	0.334389864	0.242497129	1.3789436	0.167912144	0.332430981
13820	ENSG00000103202	ENSG00000103202	171.132507	0.361582259	0.130108957	2.779072764	0.005451431	0.036455584
13825	ENSG00000007541	ENSG00000007541	288.34053	0.073679316	0.113315108	0.650216174	0.515552595	0.684089745
13833	ENSG00000140983	ENSG00000140983	519.9780607	-0.262323671	0.061414074	-4.271393381	1.94E-05	0.001532197
13837	ENSG00000127580	ENSG00000127580	149.4908791	-0.048208388	0.102433724	-0.470630041	0.637904951	0.778007118
13846	ENSG00000127586	ENSG00000127586	67.32476753	-0.451825094	0.14540417	-3.107373701	0.001887576	0.019499425
13862	ENSG00000174109	ENSG00000174109	18.32304373	0.021762298	0.215979292	0.100761041	0.919740154	0.956770662
13879	ENSG00000063854	ENSG00000063854	1337.07851	0.395583248	0.196031405	2.017958544	0.043595579	0.137845516
13880	ENSG00000180185	ENSG00000180185	69.15284095	0.278939598	0.185379087	1.504698303	0.13240166	0.286387104
13888	ENSG00000183751	ENSG00000183751	171.0355657	-0.019564854	0.084753861	-0.230843221	0.817436603	0.89592753
13890	ENSG00000127554	ENSG00000127554	27.37484825	-0.026704358	0.183372319	-0.145629165	0.884214143	0.936133057
13901	ENSG00000167965	ENSG00000167965	96.05749154	-0.073284756	0.106496281	-0.688143808	0.491362225	0.662612047
13904	ENSG00000167967	ENSG00000167967	263.1500707	-0.161177657	0.076808555	-2.098433664	0.035866854	0.121488285
13911	ENSG00000162068	ENSG00000162068	43.17680501	-0.115953909	0.174169691	-0.66575251	0.505569304	0.675126967
13922	ENSG00000103363	ENSG00000103363	387.4015708	0.390121204	0.137449355	2.838290548	0.004535588	0.032631804
13944	ENSG00000085644	ENSG00000085644	240.8366656	0.288481078	0.093073455	3.099498981	0.001938482	0.019799131
13974	ENSG00000153406	ENSG00000153406	180.4530266	-0.254055544	0.102584917	-2.476538973	0.013266314	0.063578796
13978	ENSG00000153443	ENSG00000153443	464.4494967	0.259508543	0.116823752	2.221367993	0.026326047	0.099770796
13980	ENSG00000168101	ENSG00000168101	203.2006052	-0.07971664	0.093010298	-0.857073272	0.391404391	0.574378982
13986	ENSG00000067836	ENSG00000067836	401.3507207	0.56432944	0.146717843	3.846358609	0.000119886	0.004279155
14001	ENSG00000153048	ENSG00000153048	240.8356522	0.158270123	0.103746562	1.525545717	0.12712304	0.279703997
14012	ENSG00000038532	ENSG00000038532	870.6894594	0.219248655	0.083571749	2.62347814	0.008703703	0.04875202
14025	ENSG00000103342	ENSG00000103342	3200.186582	0.603420516	0.227566069	2.651627805	0.008010479	0.046321294
14035	ENSG00000069764	ENSG00000069764	6.506747513	-1.134124651	0.407649506	-2.782107261	0.005400719	NA
14041	ENSG00000157045	ENSG00000157045	85.18945157	0.269871934	0.143249006	1.883935819	0.059573657	0.168686887
14047	ENSG00000166783	ENSG00000166783	2100.303274	0.231444635	0.104560845	2.213492407	0.026863716	0.101062774
14062	ENSG00000170540	ENSG00000170540	275.2975162	0.125429659	0.110963549	1.130368134	0.258321136	0.439577221
14069	ENSG00000103534	ENSG00000103534	23.62481289	0.114875804	0.248666434	0.461967471	0.644104648	0.781433874
14070	ENSG00000006007	ENSG00000006007	410.1166384	0.429095249	0.124787269	3.438613981	0.0005847	0.010305453
14096	ENSG00000197006	ENSG00000197006	720.8310622	0.465588244	0.119518128	3.895544997	9.80E-05	0.00372761
14119	ENSG00000166847	ENSG00000166847	274.9165657	-0.113850396	0.081825678	-1.391377355	0.164111028	0.328222056
14160	ENSG00000177548	ENSG00000177548	181.621212	-0.287880626	0.103318202	-2.78634955	0.005330536	0.035932211
14183	ENSG00000103502	ENSG00000103502	514.079032	0.433334185	0.120582404	3.593676768	0.000326044	0.007301245
14197	ENSG00000090238	ENSG00000090238	3198.60049	0.427488382	0.150288714	2.844447673	0.004448849	0.03222469
