	modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
14566	ENSG00000260300	ENSG00000260300	29.14279235	-0.046231488	0.225834875	-0.204713677	0.837795834	0.908674954
14580	ENSG00000135686	ENSG00000135686	823.7673959	-0.132789722	0.056894515	-2.333963515	0.019597632	0.082164681
14600	ENSG00000140948	ENSG00000140948	238.2318729	-0.208939176	0.079928547	-2.614074484	0.008946953	0.049433314
14607	ENSG00000179588	ENSG00000179588	172.4375723	-0.051275605	0.112387276	-0.456240304	0.648217186	0.784965105
14627	ENSG00000197912	ENSG00000197912	641.8045124	-0.220918537	0.059065337	-3.740240022	0.000183845	0.005374935
14645	ENSG00000003249	ENSG00000003249	27.19117343	-0.268912633	0.228477716	-1.176975321	0.239205357	0.417969408
14654	ENSG00000167695	ENSG00000167695	30.25881381	-0.22453273	0.182896184	-1.227651261	0.21957791	0.395315149
14657	ENSG00000171861	ENSG00000171861	35.74469556	0.048574245	0.199750685	0.243174358	0.80787033	0.889262509
14682	ENSG00000070366	ENSG00000070366	301.1737709	-0.127511406	0.087359244	-1.459621218	0.144394204	0.302207276
14773	ENSG00000256806	ENSG00000256806	8.459601151	-0.333310647	0.327798763	-1.016814841	0.309241521	NA
14786	ENSG00000161944	ENSG00000161944	100.1650053	0.520449927	0.193319069	2.692181014	0.007098641	0.04272187
14790	ENSG00000004975	ENSG00000004975	139.229075	-0.29240909	0.09022454	-3.240904196	0.001191512	0.015109535
14804	ENSG00000072818	ENSG00000072818	1190.162936	-0.109923889	0.065715322	-1.672728466	0.094380763	0.228582663
14807	ENSG00000174292	ENSG00000174292	60.06468488	-0.581776794	0.168718489	-3.448210086	0.000564315	0.010103433
14808	ENSG00000187838	ENSG00000187838	0.297850996	-0.555361882	1.203029204	-0.461636243	0.6443422	NA
14811	ENSG00000169992	ENSG00000169992	19.45369812	-0.263101072	0.29976864	-0.87768044	0.380117162	0.563797295
14818	ENSG00000259224	ENSG00000259224	19.44556375	-0.043112255	0.244910078	-0.176032995	0.860268021	0.921486183
14822	ENSG00000161955	ENSG00000161955	40.92485939	0.327687389	0.157545563	2.079953147	0.03752983	0.125236979
14826	ENSG00000129226	ENSG00000129226	0.522916758	0.909697837	1.051367661	0.865251872	0.38690056	NA
14834	ENSG00000141499	ENSG00000141499	61.71937367	-0.165566159	0.134064324	-1.234975528	0.216839612	0.391811761
14841	ENSG00000170004	ENSG00000170004	1610.627856	-0.231298906	0.076450962	-3.025454502	0.002482598	0.022857133
14854	ENSG00000220205	ENSG00000220205	323.1873484	-0.125106785	0.075541325	-1.656137018	0.097694074	0.233861034
14857	ENSG00000178999	ENSG00000178999	11.25865223	0.486922343	0.286881916	1.697291869	0.089641494	NA
14859	ENSG00000178921	ENSG00000178921	117.706792	-0.366296665	0.137811043	-2.657963079	0.00786145	0.045765758
14903	ENSG00000006695	ENSG00000006695	91.56966683	-0.115132752	0.107591358	-1.070092934	0.284577479	0.470136713
14905	ENSG00000125430	ENSG00000125430	247.2422963	-0.305180376	0.110602409	-2.759256127	0.005793311	0.037814683
14932	ENSG00000179598	ENSG00000179598	37.68350719	0.139824813	0.184701772	0.757030162	0.449031792	0.626288343
14942	ENSG00000175662	ENSG00000175662	502.7983138	-0.041401431	0.060263597	-0.687005632	0.492079179	0.663134275
14965	ENSG00000154016	ENSG00000154016	40.58707727	-0.141912771	0.213176153	-0.665706595	0.505598658	0.675126967
14966	ENSG00000189152	ENSG00000189152	7.025892604	-0.500201627	0.443077952	-1.128924663	0.258929616	NA
14988	ENSG00000212719	ENSG00000212719	24.56879907	-0.241393489	0.240284864	-1.004613793	0.315082853	0.501844468
14991	ENSG00000109046	ENSG00000109046	1031.776444	0.244249629	0.078650814	3.105493958	0.001899615	0.019597132
15014	ENSG00000109107	ENSG00000109107	40.91954711	-0.143800917	0.169813315	-0.846817679	0.397096753	0.579765204
15016	ENSG00000167524	ENSG00000167524	28.03161473	-0.341833415	0.221643807	-1.542264683	0.123009287	0.273778338
15023	ENSG00000160606	ENSG00000160606	11.34078789	-0.198443601	0.262848192	-0.75497419	0.450264469	NA
15025	ENSG00000076604	ENSG00000076604	70.04341844	-0.546418667	0.166823684	-3.275426211	0.001055027	0.013973817
15026	ENSG00000173065	ENSG00000173065	141.9668411	-0.119570994	0.092486447	-1.292848818	0.196063352	0.367845639
15056	ENSG00000181481	ENSG00000181481	242.2569687	0.265043712	0.099534501	2.662832587	0.007748595	0.045342204
15058	ENSG00000126861	ENSG00000126861	32.24438727	0.134520227	0.172922276	0.777923061	0.436614372	0.615005818
15094	ENSG00000166750	ENSG00000166750	1189.020897	-0.203953856	0.102175305	-1.996116922	0.045921198	0.141990952
15096	ENSG00000172123	ENSG00000172123	92.49386601	0.220752788	0.121263747	1.820435152	0.068692763	0.184541162
15102	ENSG00000270647	ENSG00000270647	545.5448993	-0.034890298	0.060065939	-0.580866593	0.561330369	0.720290334
15109	ENSG00000278023	ENSG00000278023	8.41941611	-0.546633633	0.402631254	-1.357653257	0.174573735	NA
15138	ENSG00000275066	ENSG00000275066	1055.666848	-0.005975349	0.056006202	-0.106690837	0.915034252	0.954493124
15157	ENSG00000276293	ENSG00000276293	451.8051963	-0.109617899	0.055671654	-1.969007417	0.048952239	0.14812935
15177	ENSG00000161395	ENSG00000161395	111.2784983	-0.252859358	0.119728204	-2.1119448	0.034691184	0.118831457
15181	ENSG00000161405	ENSG00000161405	1111.428257	-0.286241876	0.09873538	-2.899081109	0.003742581	0.029324676
15199	ENSG00000131747	ENSG00000131747	23.71631799	0.567279579	0.286931016	1.977059105	0.04803495	0.146314857
15202	ENSG00000126353	ENSG00000126353	1057.24179	-0.273941742	0.149481683	-1.832610764	0.066860476	0.181526965
15276	ENSG00000178502	ENSG00000178502	90.98281787	0.07599826	0.116087488	0.654663661	0.512684327	0.681338113
15352	ENSG00000108312	ENSG00000108312	898.350677	-0.045880727	0.048182396	-0.952230084	0.340980307	0.526749604
15359	ENSG00000186566	ENSG00000186566	615.9090222	-0.135998003	0.055464761	-2.451971326	0.014207598	0.066729735
15373	ENSG00000172992	ENSG00000172992	139.6096832	-0.17084956	0.109901821	-1.554565323	0.120049628	0.269332715
15381	ENSG00000006062	ENSG00000006062	411.5715031	-0.068883629	0.061411915	-1.121665547	0.262004671	0.443747934
15391	ENSG00000176681	ENSG00000176681	64.34144558	-0.264246583	0.177271564	-1.490631526	0.136058263	0.291519174
15453	ENSG00000136504	ENSG00000136504	647.5243624	-0.033415749	0.056219926	-0.594375546	0.55226096	0.713134869
15454	ENSG00000176358	ENSG00000176358	54.27005081	-0.173358475	0.132789197	-1.305516398	0.191717067	0.362642935
15473	ENSG00000006282	ENSG00000006282	71.53691043	-0.334533966	0.194781852	-1.717480155	0.085891477	0.214153712
15498	ENSG00000183691	ENSG00000183691	68.72062803	-0.546652483	0.261232391	-2.092590746	0.036385703	0.122564564
15503	ENSG00000121064	ENSG00000121064	411.2911582	0.269095041	0.097042314	2.772966046	0.005554792	0.036769218
15549	ENSG00000062725	ENSG00000062725	241.8432434	-0.005900862	0.076394033	-0.077242442	0.938430678	0.967897352
15586	ENSG00000224383	ENSG00000224383	34.86024563	-0.229678676	0.190552556	-1.205329805	0.228076008	0.404291548
15591	ENSG00000271605	ENSG00000271605	85.07713835	0.06098796	0.169260569	0.360319951	0.718607881	0.832896772
15599	ENSG00000168646	ENSG00000168646	56.65917542	-0.489734197	0.201101704	-2.435256325	0.014881244	0.068761027
15603	ENSG00000154229	ENSG00000154229	423.1937621	-0.21587195	0.118888576	-1.815750153	0.069408707	0.185742945
15609	ENSG00000154217	ENSG00000154217	567.7296229	-0.117045542	0.066264385	-1.766341629	0.077338552	0.200040561
15614	ENSG00000196704	ENSG00000196704	148.7752067	0.10618795	0.093011559	1.141664017	0.253593703	0.434595453
15616	ENSG00000108932	ENSG00000108932	133.1484692	0.24990015	0.122720651	2.036333319	0.041716896	0.134105505
15625	ENSG00000108984	ENSG00000108984	143.2182531	0.288484838	0.123459857	2.336669147	0.019456394	0.081718245
15636	ENSG00000069188	ENSG00000069188	92.75147479	-0.646176416	0.251700221	-2.567246118	0.010250983	0.054352641
15670	ENSG00000125450	ENSG00000125450	235.1950576	-0.143271888	0.068903427	-2.07931442	0.037588461	0.12534419
15683	ENSG00000259120	ENSG00000259120	14.63708533	-0.215763082	0.313715541	-0.687766633	0.491599751	NA
15688	ENSG00000132478	ENSG00000132478	213.0963975	-0.186693811	0.086083785	-2.168745374	0.030102021	0.108148526
15706	ENSG00000141576	ENSG00000141576	156.4266187	-0.154116284	0.13991695	-1.101484021	0.270686055	0.454078948
15710	ENSG00000176170	ENSG00000176170	96.37769626	0.18645055	0.126028605	1.479430406	0.139025319	0.295014738
15717	ENSG00000070526	ENSG00000070526	23.69745728	0.067574611	0.306354412	0.220576589	0.825422131	0.901103065
15758	ENSG00000181045	ENSG00000181045	115.61514	-0.549241099	0.145984438	-3.762326366	0.00016834	0.005143618
15789	ENSG00000185624	ENSG00000185624	909.7711328	0.194395274	0.069158926	2.810848646	0.004941102	0.03437136
15809	ENSG00000176155	ENSG00000176155	365.517301	-0.232836159	0.064532812	-3.608027499	0.000308534	0.007229075
15812	ENSG00000173762	ENSG00000173762	555.0081597	-0.216125637	0.103527209	-2.087621596	0.036831982	0.123642714
15826	ENSG00000141579	ENSG00000141579	30.7402804	-0.258500202	0.227296534	-1.13728176	0.255420517	0.436632776
15900	ENSG00000101752	ENSG00000101752	444.6885533	-0.025726238	0.050348762	-0.51096069	0.609378583	0.756819091
15935	ENSG00000101695	ENSG00000101695	221.3797983	-0.272336256	0.112278414	-2.425544201	0.015285454	0.069898307
15944	ENSG00000166974	ENSG00000166974	487.3431791	-0.04225861	0.062308577	-0.678214981	0.497635395	0.66813633
15967	ENSG00000197046	ENSG00000197046	54.4020476	0.473857291	0.147457126	3.213525891	0.00131116	0.015715022
15976	ENSG00000078043	ENSG00000078043	276.4967327	0.099339605	0.116914887	0.84967456	0.395506046	0.57816079
15994	ENSG00000265681	ENSG00000265681	12.61835936	-0.12669607	0.244762924	-0.517627703	0.604718049	NA
16005	ENSG00000082212	ENSG00000082212	395.4795466	0.103081606	0.067594041	1.525010269	0.127256536	0.279840599
16011	ENSG00000134046	ENSG00000134046	385.0951273	0.21381593	0.066716182	3.20485859	0.001351289	0.015997732
16046	ENSG00000171791	ENSG00000171791	604.2472045	-0.010535795	0.111934411	-0.094124721	0.925010083	0.959954992
16066	ENSG00000150637	ENSG00000150637	451.7498624	-0.308602356	0.098988096	-3.117570378	0.001823484	0.019024253
16096	ENSG00000101544	ENSG00000101544	188.9884767	-0.067112127	0.088736881	-0.756304779	0.449466484	0.6266518
16130	ENSG00000182087	ENSG00000182087	872.1951965	-0.224021883	0.061425154	-3.647070771	0.000265247	0.006648704
16166	ENSG00000213638	ENSG00000213638	27.55222484	-0.447553157	0.19032453	-2.351526406	0.018696563	0.079607674
16183	ENSG00000005206	ENSG00000005206	194.3918463	-0.409045723	0.090690967	-4.510324859	6.47E-06	0.00090589
16200	ENSG00000065717	ENSG00000065717	44.13431883	-0.2841804	0.222819696	-1.275382767	0.202173795	0.374646144
16216	ENSG00000105298	ENSG00000105298	158.9830608	-0.188720382	0.09592003	-1.967476256	0.049128331	0.148422231
16218	ENSG00000105289	ENSG00000105289	54.46944942	-0.461119919	0.172313334	-2.67605477	0.007449447	0.044039453
16237	ENSG00000167664	ENSG00000167664	39.08350991	-0.375299958	0.214361488	-1.75078071	0.079983691	0.204607021
16280	ENSG00000105519	ENSG00000105519	91.52470192	-0.179287408	0.113648819	-1.577556275	0.114667584	0.261094736
16281	ENSG00000031823	ENSG00000031823	627.6186224	-0.034012465	0.044165306	-0.770117277	0.441230328	0.619285462
16285	ENSG00000167769	ENSG00000167769	6.270522048	0.241735208	0.44837783	0.539132829	0.589795205	NA
16292	ENSG00000125648	ENSG00000125648	66.87500322	-0.124423404	0.158763818	-0.783701258	0.433215424	0.611884184
16293	ENSG00000130545	ENSG00000130545	6.435189295	-0.556736457	0.455540978	-1.222143526	0.221653356	NA
16301	ENSG00000125733	ENSG00000125733	54.34096039	-0.293625921	0.164584521	-1.784043352	0.074416621	0.195451697
16302	ENSG00000125731	ENSG00000125731	145.5614958	-0.597131193	0.130909255	-4.561413119	5.08E-06	0.0008072
16311	ENSG00000171105	ENSG00000171105	162.4231086	0.300129598	0.125021759	2.400618912	0.016367372	0.072884403
16312	ENSG00000263264	ENSG00000263264	413.4856667	-0.140807799	0.078415331	-1.795666715	0.072547539	0.191914686
16347	ENSG00000090661	ENSG00000090661	162.6442637	-0.155179746	0.101055694	-1.535586365	0.12463986	0.275892713
16348	ENSG00000167775	ENSG00000167775	57.93310346	-0.225658951	0.156505815	-1.441856655	0.149342816	0.308825708
16376	ENSG00000270011	ENSG00000270011	6.932171494	0.130877606	0.417750453	0.313291357	0.754059316	NA
16388	ENSG00000105088	ENSG00000105088	63.80714275	-0.08494574	0.154454877	-0.549971238	0.582339101	0.736184173
16395	ENSG00000244165	ENSG00000244165	31.97309573	-0.311270019	0.193126432	-1.611742193	0.107018052	0.249309678
16423	ENSG00000214212	ENSG00000214212	352.7603294	0.37704103	0.123605171	3.050366165	0.002285625	0.021774562
16429	ENSG00000161888	ENSG00000161888	10.43997665	0.286098537	0.330259276	0.866284638	0.386334089	NA
16455	ENSG00000171291	ENSG00000171291	99.14084064	-0.337464928	0.134158049	-2.515428124	0.011888792	0.059728787
16485	ENSG00000123154	ENSG00000123154	32.95319229	-0.370346001	0.161397814	-2.294615968	0.021755142	0.088160446
16538	ENSG00000123159	ENSG00000123159	93.52423463	-0.249128153	0.139930323	-1.78037288	0.075014957	0.196190397
16540	ENSG00000099797	ENSG00000099797	238.9233914	-0.066305704	0.094466535	-0.701896221	0.482743886	0.655100672
16580	ENSG00000105058	ENSG00000105058	224.741002	0.165719587	0.091333191	1.814450869	0.06960834	0.186192411
16592	ENSG00000072954	ENSG00000072954	32.61176006	0.712477582	0.234902929	3.033072361	0.002420775	0.022568308
16609	ENSG00000130311	ENSG00000130311	217.6698564	0.021067505	0.071709533	0.293789453	0.768918795	0.865461375
16630	ENSG00000105641	ENSG00000105641	17.40338436	-0.223541135	0.262361365	-0.852035266	0.394194519	0.576817372
16638	ENSG00000216490	ENSG00000216490	44.86850067	0.238469556	0.144082784	1.655087089	0.097906833	0.234227256
16649	ENSG00000105655	ENSG00000105655	73.80350173	-0.121822626	0.144770353	-0.841488765	0.400074176	0.58216017
16666	ENSG00000051128	ENSG00000051128	46.46640432	-0.125187526	0.148558312	-0.84268275	0.399405897	0.581619687
16669	ENSG00000181035	ENSG00000181035	155.118905	-0.282673398	0.107553046	-2.628223084	0.008583221	0.048393224
16670	ENSG00000064545	ENSG00000064545	61.10074695	-0.194524896	0.154274913	-1.26089779	0.207345674	0.381225485
16687	ENSG00000105717	ENSG00000105717	53.42625926	-0.284986454	0.167517299	-1.701235967	0.088898687	0.219511229
16691	ENSG00000181896	ENSG00000181896	435.9293069	-0.219582961	0.091285883	-2.405442688	0.016152885	0.072230247
16696	ENSG00000197124	ENSG00000197124	25.42538821	-0.316949104	0.210157885	-1.508147574	0.131516761	0.28520772
16697	ENSG00000213988	ENSG00000213988	19.59350875	0.121585723	0.248293381	0.489685722	0.624356307	0.767534534
16700	ENSG00000188171	ENSG00000188171	31.31728437	-0.395588743	0.215562012	-1.83515054	0.066483387	0.180879125
16723	ENSG00000196081	ENSG00000196081	16.3496628	-0.54834758	0.253770735	-2.160799114	0.030710861	NA
16751	ENSG00000130881	ENSG00000130881	71.41654936	0.187612248	0.177871657	1.054761908	0.29153423	0.478043072
16753	ENSG00000245848	ENSG00000245848	129.6859121	0.256487498	0.142097329	1.805012796	0.07107268	0.189205259
16759	ENSG00000166398	ENSG00000166398	294.0322371	-0.180594421	0.081551304	-2.214488449	0.026795196	0.101054151
16768	ENSG00000153896	ENSG00000153896	32.3331933	-0.491427998	0.192403798	-2.554149151	0.010644765	0.055691969
16770	ENSG00000180884	ENSG00000180884	151.6796539	-0.353433523	0.102672024	-3.442354675	0.000576674	0.010225958
16780	ENSG00000105699	ENSG00000105699	194.8011694	-0.207985981	0.102168207	-2.035721158	0.041778363	0.134156361
16858	ENSG00000196381	ENSG00000196381	9.864978644	-0.611072271	0.327928075	-1.863433834	0.062401253	NA
16869	ENSG00000167645	ENSG00000167645	158.9898106	0.024273141	0.086181541	0.281651277	0.778210917	0.869974091
16925	ENSG00000275395	ENSG00000275395	171.5267195	-0.644527231	0.248779058	-2.590761607	0.00957638	0.051999967
16938	ENSG00000197019	ENSG00000197019	74.35518802	-0.067353849	0.124562905	-0.54072157	0.588699509	0.740896794
16943	ENSG00000090006	ENSG00000090006	298.625404	-0.361114245	0.117887624	-3.063207437	0.002189782	0.021277585
16947	ENSG00000188493	ENSG00000188493	67.0040566	0.20881693	0.148458431	1.406568347	0.159555425	0.32223104
16960	ENSG00000167600	ENSG00000167600	35.24254797	-0.120775769	0.23882454	-0.505709208	0.613060803	0.759086288
16965	ENSG00000255730	ENSG00000255730	0.377985907	1.635641206	1.936045507	0.844836136	0.398202335	NA
16973	ENSG00000007129	ENSG00000007129	131.1617444	0.018422513	0.106225088	0.173429024	0.862314213	0.922869708
17036	ENSG00000176222	ENSG00000176222	6.465629867	-0.292917587	0.416063918	-0.704020643	0.481419918	NA
17051	ENSG00000159915	ENSG00000159915	19.6210962	-0.255533636	0.255052632	-1.001885903	0.316398702	0.503183032
17108	ENSG00000170604	ENSG00000170604	242.1786682	0.018827995	0.085245739	0.220867289	0.825195768	0.901019986
17114	ENSG00000204869	ENSG00000204869	8.827237911	0.388906425	0.40455664	0.961315145	0.336393735	NA
17134	ENSG00000160007	ENSG00000160007	488.916206	-0.06165224	0.075217051	-0.819657758	0.412411238	0.593085952
17171	ENSG00000105447	ENSG00000105447	156.4562641	-0.190742941	0.112106228	-1.701448215	0.088858854	0.219458968
17172	ENSG00000182324	ENSG00000182324	12.15312591	-0.080589879	0.336742993	-0.239321623	0.8108562	NA
17176	ENSG00000088002	ENSG00000088002	22.04579092	-0.689965158	0.30021184	-2.298260985	0.02154694	0.087426534
17212	ENSG00000104852	ENSG00000104852	1338.41932	-0.303147144	0.067993694	-4.458459698	8.26E-06	0.001027178
17218	ENSG00000063127	ENSG00000063127	62.5729162	-0.178226338	0.120158523	-1.483260064	0.138005328	0.293911348
17239	ENSG00000126456	ENSG00000126456	387.1234182	-0.143718064	0.067397622	-2.132390734	0.032974738	0.11513247
17244	ENSG00000126467	ENSG00000126467	8.554950249	-0.39829811	0.508945285	-0.782595147	0.433864892	NA
17396	ENSG00000167615	ENSG00000167615	2144.761968	-0.306465368	0.06741717	-4.54580592	5.47E-06	0.000824781
17464	ENSG00000167685	ENSG00000167685	145.0200154	-0.316705525	0.111919933	-2.829750847	0.004658427	0.033122832
17487	ENSG00000197714	ENSG00000197714	330.6695937	-0.079776975	0.058341216	-1.36742049	0.171493543	0.337588429
17508	ENSG00000183647	ENSG00000183647	39.37147826	-0.444730468	0.181676033	-2.447931413	0.0143679	0.067294437
17514	ENSG00000179909	ENSG00000179909	98.53950435	-0.397214173	0.164989985	-2.407504749	0.016061953	0.071960489
17515	ENSG00000083814	ENSG00000083814	137.9654858	-0.084761515	0.10816426	-0.783636994	0.433253143	0.611884184
17531	ENSG00000121413	ENSG00000121413	123.7400703	-0.30429325	0.140432448	-2.166830069	0.030247814	0.108379548
17534	ENSG00000198131	ENSG00000198131	152.9214532	-0.335535534	0.118660777	-2.827686967	0.004688563	0.033221357
17535	ENSG00000278129	ENSG00000278129	103.1318347	-0.189339885	0.117807183	-1.607201532	0.108010166	0.250991799
17548	ENSG00000083838	ENSG00000083838	44.88810497	-0.000230831	0.167219714	-0.001380407	0.998898595	0.999366124
17549	ENSG00000083807	ENSG00000083807	24.31104325	-0.368676338	0.200462892	-1.839125108	0.065896787	0.179782461
17563	ENSG00000177732	ENSG00000177732	84.56025055	-0.115976177	0.109798713	-1.05626172	0.29084866	0.477344248
17581	ENSG00000101298	ENSG00000101298	104.1365715	-0.290557357	0.161779693	-1.796006353	0.072493507	0.191914686
17588	ENSG00000260861	ENSG00000260861	9.807537172	0.298091207	0.340697527	0.874943852	0.381604457	NA
17590	ENSG00000089012	ENSG00000089012	124.1275658	-0.126519361	0.150065195	-0.84309597	0.399174773	0.58156178
17612	ENSG00000101405	ENSG00000101405	18.91957713	-0.418563491	0.242974284	-1.722665807	0.084948977	0.212979351
17629	ENSG00000101224	ENSG00000101224	786.1818359	-0.284208906	0.096827873	-2.935197244	0.003333357	0.02734609
17648	ENSG00000125885	ENSG00000125885	58.98253157	-0.250842454	0.144025642	-1.741651356	0.081569469	0.207246743
17659	ENSG00000132623	ENSG00000132623	21.38963129	-0.659479596	0.228785456	-2.882524119	0.003945029	0.030193857
17744	ENSG00000101294	ENSG00000101294	1015.974108	0.161236812	0.0580759	2.776311905	0.005497944	0.036598996
17754	ENSG00000088356	ENSG00000088356	44.77841534	-0.076585766	0.16486888	-0.464525298	0.642271439	0.78033723
17762	ENSG00000171456	ENSG00000171456	575.5544976	-0.037915509	0.059408257	-0.63821952	0.523330792	0.690801347
17763	ENSG00000197183	ENSG00000197183	617.9776542	-0.07066225	0.051936286	-1.360556471	0.173653895	0.340870796
17859	ENSG00000101445	ENSG00000101445	499.7160255	-0.172617233	0.092676682	-1.862574602	0.06252214	0.173884618
17864	ENSG00000124181	ENSG00000124181	728.19721	-0.272800736	0.112029341	-2.435082928	0.014888377	0.068761027
17877	ENSG00000124191	ENSG00000124191	24.48547029	-0.062227999	0.261388285	-0.238067284	0.811828909	0.892366587
17881	ENSG00000197296	ENSG00000197296	73.11780045	-0.153417566	0.133694245	-1.147525576	0.251164469	0.432248499
17907	ENSG00000124251	ENSG00000124251	37.19027657	-0.205118246	0.178149558	-1.15138229	0.249574996	0.430205815
17928	ENSG00000132801	ENSG00000132801	36.89005764	-0.125052871	0.167601508	-0.746132134	0.455587599	0.632336224
17935	ENSG00000198026	ENSG00000198026	511.8449954	-0.16283078	0.057899837	-2.812283903	0.004919106	0.034262439
17938	ENSG00000124160	ENSG00000124160	287.9563818	-0.060572138	0.070184831	-0.863037454	0.388116874	0.571123041
17965	ENSG00000244687	ENSG00000244687	115.8977016	-0.110428477	0.107103211	-1.031047303	0.302518638	0.489459002
17972	ENSG00000124243	ENSG00000124243	141.8942553	-0.468092627	0.12042353	-3.887052848	0.000101469	0.003811072
17973	ENSG00000101126	ENSG00000101126	728.0614633	-0.023865259	0.04469468	-0.533961967	0.593367848	0.744840536
17977	ENSG00000101096	ENSG00000101096	797.0679285	-0.337791298	0.097558926	-3.462433551	0.000535314	0.009771976
17995	ENSG00000124103	ENSG00000124103	13.14606247	0.198175865	0.269798588	0.734532626	0.462624183	NA
18017	ENSG00000101160	ENSG00000101160	1734.910846	0.299225292	0.088619801	3.376506041	0.000734128	0.01136243
18021	ENSG00000124203	ENSG00000124203	574.1088857	-0.312896535	0.099068476	-3.158386476	0.001586451	0.017489046
18024	ENSG00000196074	ENSG00000196074	41.02875353	0.170664854	0.170520708	1.000845324	0.316901593	0.503580948
18048	ENSG00000101191	ENSG00000101191	1328.712461	-0.033476396	0.040320603	-0.830255351	0.406394426	0.587863394
18055	ENSG00000101199	ENSG00000101199	569.0386919	-0.132310637	0.050966563	-2.596028256	0.009430831	0.051423399
18073	ENSG00000203896	ENSG00000203896	19.60162172	-0.36562151	0.212815395	-1.718021904	0.08579262	0.214044576
18086	ENSG00000171703	ENSG00000171703	148.0842724	0.15389012	0.086068132	1.788003496	0.073775444	0.194419215
18097	ENSG00000275464	ENSG00000275464	69.26602594	-0.475319616	0.236455512	-2.010186236	0.044411482	0.139152819
18117	ENSG00000154640	ENSG00000154640	13.40844058	-0.304143654	0.275238571	-1.105018287	0.269151665	NA
18177	ENSG00000159055	ENSG00000159055	22.73964492	-0.478729674	0.243900219	-1.962809531	0.04966831	0.149446819
18180	ENSG00000166979	ENSG00000166979	105.7841298	-0.286442125	0.119059408	-2.40587561	0.016133757	0.072199638
18206	ENSG00000205670	ENSG00000205670	0.108701161	0.832822334	3.213633313	0.259152882	0.795517284	NA
18210	ENSG00000159200	ENSG00000159200	103.388903	0.359565853	0.116377137	3.089660588	0.002003853	0.020117251
18221	ENSG00000159267	ENSG00000159267	84.51531642	-0.172643128	0.128426691	-1.344293203	0.178853593	0.347078712
18268	ENSG00000234289	ENSG00000234289	0.361298142	0.425328381	1.058135788	0.401960113	0.687713381	NA
18307	ENSG00000186866	ENSG00000186866	203.6640043	-0.084812763	0.083146637	-1.020038395	0.307710252	0.494348554
18314	ENSG00000160284	ENSG00000160284	30.24028157	-0.380609698	0.226231373	-1.682391321	0.092492983	0.225450448
18320	ENSG00000160305	ENSG00000160305	927.9306048	-0.348828965	0.082683556	-4.218843298	2.46E-05	0.001718826
18362	ENSG00000215012	ENSG00000215012	166.9089542	-0.108171005	0.096124297	-1.125324277	0.260451646	0.441828218
18376	ENSG00000244486	ENSG00000244486	38.85342976	-0.136830079	0.173411578	-0.78904812	0.430083882	0.608959673
18413	ENSG00000186716	ENSG00000186716	897.5497312	-0.084775919	0.061322937	-1.382450412	0.166833446	0.331075962
18424	ENSG00000133460	ENSG00000133460	39.05976511	-0.577119007	0.17940992	-3.216761965	0.001296461	0.015632412
18456	ENSG00000128294	ENSG00000128294	742.2920995	-0.009191845	0.074778669	-0.12292068	0.902169909	0.947463771
18508	ENSG00000198832	ENSG00000198832	29.7932674	-0.221780246	0.233318134	-0.950548686	0.341833528	0.527790249
18513	ENSG00000100100	ENSG00000100100	1181.258611	-0.081330586	0.086728221	-0.937763797	0.34836581	0.534018576
18516	ENSG00000184708	ENSG00000184708	199.7084853	-0.049818071	0.07508725	-0.663469113	0.507030155	0.676309296
18517	ENSG00000198089	ENSG00000198089	717.8918248	-0.211028947	0.07099594	-2.972408664	0.002954731	0.025373133
18563	ENSG00000278195	ENSG00000278195	50.0743495	-0.427649957	0.216597696	-1.974397531	0.048336559	0.146947138
18567	ENSG00000100060	ENSG00000100060	828.0256948	-0.043987391	0.050476287	-0.871446653	0.383510322	0.567112874
18569	ENSG00000128283	ENSG00000128283	44.68167165	0.127440846	0.260454795	0.489301208	0.624628466	0.767536161
18584	ENSG00000128346	ENSG00000128346	10.31123603	-0.163680891	0.333347994	-0.491021077	0.62341154	NA
18593	ENSG00000213923	ENSG00000213923	231.7415995	-0.278955267	0.095320726	-2.926491196	0.003428092	0.027870436
18619	ENSG00000128268	ENSG00000128268	46.10144455	-0.256875383	0.200532234	-1.280968041	0.200204892	0.372347526
18623	ENSG00000100346	ENSG00000100346	179.2133978	-0.466186182	0.170459644	-2.734877129	0.006240357	0.039442542
18625	ENSG00000100351	ENSG00000100351	798.2462426	-0.186972662	0.094811162	-1.972053265	0.048603526	0.147420258
18626	ENSG00000225528	ENSG00000225528	45.48375141	-0.101788807	0.154945472	-0.656933084	0.511223944	0.680320204
18643	ENSG00000167074	ENSG00000167074	56.07566725	-0.347818728	0.165029746	-2.107612328	0.035064536	0.119552984
18670	ENSG00000183569	ENSG00000183569	61.81044413	-0.226940608	0.153087955	-1.482419753	0.138228641	0.294074827
18679	ENSG00000100294	ENSG00000100294	54.14533714	-0.097814716	0.160203959	-0.610563663	0.541488485	0.705666586
18693	ENSG00000186654	ENSG00000186654	327.1092825	-0.070550929	0.118069408	-0.597537758	0.550148406	0.711752125
18698	ENSG00000100364	ENSG00000100364	998.8173125	0.333500415	0.095534735	3.490881257	0.00048143	0.009305522
18715	ENSG00000100422	ENSG00000100422	927.6537364	-0.140703441	0.058087868	-2.422251765	0.01542466	0.070247873
